Gene Name	Gene type
LOC124902449	lncRNA
LOC124902450	lncRNA
LOC124902451	lncRNA
LOC124902452	lncRNA
LOC124902453	lncRNA
LOC124902454	lncRNA
LOC124902455	lncRNA
LOC124902456	lncRNA
LOC124902457	lncRNA
LOC124902458	lncRNA
LOC124902459	lncRNA
LOC124902460	lncRNA
LOC124902462	lncRNA
LOC124902463	lncRNA
LOC124902464	lncRNA
LOC124902465	lncRNA
LOC124902466	lncRNA
LOC124902467	lncRNA
LOC124902468	lncRNA
LOC124902469	lncRNA
LOC124902470	lncRNA
LOC124902471	lncRNA
LOC124902472	lncRNA
LOC124902473	lncRNA
LOC124902475	lncRNA
LOC124902476	lncRNA
LOC124902477	lncRNA
LOC124902478	lncRNA
LOC124902479	lncRNA
LOC124902480	lncRNA
LOC124902481	lncRNA
LOC124902482	lncRNA
LOC124902483	lncRNA
LOC124902484	lncRNA
LOC124902485	lncRNA
LOC124902486	lncRNA
LOC124902487	lncRNA
LOC124902488	lncRNA
LOC124902489	lncRNA
LOC124902490	lncRNA
LOC124902491	lncRNA
LOC124902492	lncRNA
LOC124902493	lncRNA
LOC124902494	lncRNA
LOC124902495	lncRNA
LOC124902496	lncRNA
LOC124902497	lncRNA
LOC124902498	lncRNA
LOC124902499	lncRNA
LOC124902500	lncRNA
LOC124902501	lncRNA
LOC124902502	lncRNA
LOC124902503	lncRNA
LOC124902504	lncRNA
LOC124902505	lncRNA
LOC124902506	lncRNA
LOC124902507	lncRNA
LOC124902509	lncRNA
LOC124902510	lncRNA
LOC124902511	lncRNA
LOC124902512	lncRNA
LOC124902513	lncRNA
LOC124902514	lncRNA
LOC124902515	lncRNA
LOC124902516	lncRNA
LOC124902517	lncRNA
LOC124902518	lncRNA
LOC124902519	lncRNA
LOC124902520	lncRNA
LOC124902521	lncRNA
LOC124902522	lncRNA
LOC124902523	lncRNA
LOC124902524	lncRNA
LOC124902525	lncRNA
LOC124902526	lncRNA
LOC124902527	lncRNA
LOC124902532	lncRNA
LOC124902533	lncRNA
LOC124902534	lncRNA
LOC124902535	lncRNA
LOC124902537	lncRNA
LOC124902538	lncRNA
LOC124902539	lncRNA
LOC124902540	lncRNA
LOC124902541	lncRNA
LOC124902542	lncRNA
LOC124902543	lncRNA
LOC124902544	lncRNA
LOC124902545	lncRNA
LOC124902546	lncRNA
LOC124902547	lncRNA
LOC124902548	lncRNA
LOC124902549	lncRNA
LOC124902550	lncRNA
LOC124902552	lncRNA
LOC124902553	lncRNA
LOC124902554	lncRNA
LOC124902555	lncRNA
LOC124902556	lncRNA
LOC124902557	lncRNA
LOC124902558	lncRNA
LOC124902559	lncRNA
LOC124902560	lncRNA
LOC124902562	lncRNA
LOC124902563	lncRNA
LOC124902564	lncRNA
LOC124902603	lncRNA
LOC124902606	lncRNA
LOC124902607	lncRNA
LOC124902609	lncRNA
LOC124902610	lncRNA
LOC124902611	lncRNA
LOC124902612	lncRNA
LOC124902613	lncRNA
LOC124902614	lncRNA
LOC124902615	lncRNA
LOC124902617	lncRNA
LOC124902618	lncRNA
LOC124902619	lncRNA
LOC124902620	lncRNA
LOC124902621	lncRNA
LOC124902622	lncRNA
LOC124902623	lncRNA
LOC124902624	lncRNA
LOC124902625	lncRNA
LOC124902626	lncRNA
LOC124902627	lncRNA
LOC124902628	lncRNA
LOC124902629	lncRNA
LOC124902630	lncRNA
LOC124902631	lncRNA
LOC124902632	lncRNA
LOC124902633	lncRNA
LOC124902634	lncRNA
LOC124902635	lncRNA
LOC124902636	lncRNA
LOC124902637	lncRNA
LOC124902638	lncRNA
LOC124902639	lncRNA
LOC124902640	lncRNA
LOC124902641	lncRNA
LOC124902642	lncRNA
LOC124902643	lncRNA
LOC124902644	lncRNA
LOC124902645	lncRNA
LOC124902646	lncRNA
LOC124902647	lncRNA
LOC124902648	lncRNA
LOC124902649	lncRNA
LOC124902650	lncRNA
LOC124902651	lncRNA
LOC124902652	lncRNA
LOC124902653	lncRNA
LOC124902654	lncRNA
LOC124902655	lncRNA
LOC124902656	lncRNA
LOC124902657	lncRNA
LOC124902658	lncRNA
LOC124902659	lncRNA
LOC124902660	lncRNA
LOC124902661	lncRNA
LOC124902662	lncRNA
LOC124902663	lncRNA
LOC124902664	lncRNA
LOC124902665	lncRNA
LOC124902666	lncRNA
LOC124902667	lncRNA
LOC124902668	lncRNA
LOC124902670	lncRNA
LOC124902671	lncRNA
LOC124902672	lncRNA
LOC124902673	lncRNA
LOC124902674	lncRNA
LOC124902675	lncRNA
LOC124902676	lncRNA
LOC124902677	lncRNA
LOC124902678	lncRNA
LOC124902679	lncRNA
LOC124902680	lncRNA
LOC124902681	lncRNA
LOC124902682	lncRNA
LOC124902683	lncRNA
LOC124902684	lncRNA
LOC124902685	lncRNA
LOC124902686	lncRNA
LOC124902687	lncRNA
LOC124902688	lncRNA
LOC124902689	lncRNA
LOC124902690	lncRNA
LOC124902691	lncRNA
LOC124902692	lncRNA
LOC124902695	lncRNA
LOC124902696	lncRNA
LOC124902697	lncRNA
LOC124902698	lncRNA
LOC124902699	lncRNA
LOC124902700	lncRNA
LOC124902701	lncRNA
LOC124902702	lncRNA
LOC124902703	lncRNA
LOC124902705	lncRNA
LOC124902706	lncRNA
LOC124902708	lncRNA
LOC124902709	lncRNA
LOC124902710	lncRNA
LOC124902711	lncRNA
LOC124902712	lncRNA
LOC124902714	lncRNA
LOC124902715	lncRNA
LOC124902716	lncRNA
LOC124902717	lncRNA
LOC124902718	lncRNA
LOC124902719	lncRNA
LOC124902720	lncRNA
LOC124902721	lncRNA
LOC124902722	lncRNA
LOC124902723	lncRNA
LOC124902724	lncRNA
LOC124902725	lncRNA
LOC124902726	lncRNA
LOC124902727	lncRNA
LOC124902728	lncRNA
LOC124902729	lncRNA
LOC124902730	lncRNA
LOC124902731	lncRNA
LOC124902732	lncRNA
LOC124902733	lncRNA
LOC124902734	lncRNA
LOC124902735	lncRNA
LOC124902736	lncRNA
LOC124902737	lncRNA
LOC124902739	lncRNA
LOC124902740	lncRNA
LOC124902741	lncRNA
LOC124902742	lncRNA
LOC124902743	lncRNA
LOC124902744	lncRNA
LOC124902745	lncRNA
LOC124902746	lncRNA
LOC124902747	lncRNA
LOC124902748	lncRNA
LOC124902749	lncRNA
LOC124902750	lncRNA
LOC124902751	lncRNA
LOC124902752	lncRNA
LOC124902753	lncRNA
LOC124902754	lncRNA
LOC124902755	lncRNA
LOC124902756	lncRNA
LOC124902757	lncRNA
LOC124902758	lncRNA
LOC124902759	lncRNA
LOC124902760	lncRNA
LOC124902761	lncRNA
LOC124902762	lncRNA
LOC124902763	lncRNA
LOC124902764	lncRNA
LOC124902765	lncRNA
LOC124902767	lncRNA
LOC124902768	lncRNA
LOC124902769	lncRNA
LOC124902770	lncRNA
LOC124902771	lncRNA
LOC124902772	lncRNA
LOC124902773	lncRNA
LOC124902774	lncRNA
LOC124902775	lncRNA
LOC124902776	lncRNA
LOC124902777	lncRNA
LOC124902778	lncRNA
LOC124902779	lncRNA
LOC124902780	lncRNA
LOC124902781	lncRNA
LOC124902782	lncRNA
LOC124902783	lncRNA
LOC124902784	lncRNA
LOC124902785	lncRNA
LOC124902786	lncRNA
LOC124902787	lncRNA
LOC124902788	lncRNA
LOC124902789	lncRNA
LOC124902790	lncRNA
LOC124902791	lncRNA
LOC124902792	lncRNA
LOC124902793	lncRNA
LOC124902794	lncRNA
LOC124902795	lncRNA
LOC124902796	lncRNA
LOC124902797	lncRNA
LOC124902798	lncRNA
LOC124902799	lncRNA
LOC124902800	lncRNA
LOC124902801	lncRNA
LOC124902808	lncRNA
LOC124902809	lncRNA
LOC124902811	lncRNA
LOC124902812	lncRNA
LOC124902813	lncRNA
LOC124902814	lncRNA
LOC124902852	lncRNA
LOC124902853	lncRNA
LOC124902854	lncRNA
LOC124902855	lncRNA
LOC124902856	lncRNA
LOC124902857	lncRNA
LOC124902858	lncRNA
LOC124902859	lncRNA
LOC124902860	lncRNA
LOC124902861	lncRNA
LOC124902862	lncRNA
LOC124902863	lncRNA
LOC124902864	lncRNA
LOC124902865	lncRNA
LOC124902866	lncRNA
LOC124902867	lncRNA
LOC124902868	lncRNA
LOC124902869	lncRNA
LOC124902870	lncRNA
LOC124902871	lncRNA
LOC124902872	lncRNA
LOC124902873	lncRNA
LOC124902874	lncRNA
LOC124902877	lncRNA
LOC124902878	lncRNA
LOC124902879	lncRNA
LOC124902880	lncRNA
LOC124902881	lncRNA
LOC124902882	lncRNA
LOC124902883	lncRNA
LOC124902884	lncRNA
LOC124902885	lncRNA
LOC124902887	lncRNA
LOC124902888	lncRNA
LOC124902889	lncRNA
LOC124902890	lncRNA
LOC124902891	lncRNA
LOC124902892	lncRNA
LOC124902893	lncRNA
LOC124902895	lncRNA
LOC124902896	lncRNA
LOC124902899	lncRNA
LOC124902900	lncRNA
LOC124902901	lncRNA
LOC124902902	lncRNA
LOC124902903	lncRNA
LOC124902905	lncRNA
LOC124902906	lncRNA
LOC124902907	lncRNA
LOC124902908	lncRNA
LOC124902909	lncRNA
LOC124902910	lncRNA
LOC124902911	lncRNA
LOC124902912	lncRNA
LOC124902913	lncRNA
LOC124902914	lncRNA
LOC124902915	lncRNA
LOC124902916	lncRNA
LOC124902917	lncRNA
LOC124902918	lncRNA
LOC124902919	lncRNA
LOC124902920	lncRNA
LOC124902921	lncRNA
LOC124902922	lncRNA
LOC124902923	lncRNA
LOC124902924	lncRNA
LOC124902925	lncRNA
LOC124902926	lncRNA
LOC124902927	lncRNA
LOC124902929	lncRNA
LOC124902930	lncRNA
LOC124902931	lncRNA
LOC124902932	lncRNA
LOC124902933	lncRNA
LOC124902934	lncRNA
LOC124902935	lncRNA
LOC124902936	lncRNA
LOC124902937	lncRNA
LOC124902938	lncRNA
LOC124902939	lncRNA
LOC124902940	lncRNA
LOC124902941	lncRNA
LOC124902943	lncRNA
LOC124902944	lncRNA
LOC124902945	lncRNA
LOC124902946	lncRNA
LOC124902947	lncRNA
LOC124902948	lncRNA
LOC124902949	lncRNA
LOC124902950	lncRNA
LOC124902951	lncRNA
LOC124902952	lncRNA
LOC124902953	lncRNA
LOC124902954	lncRNA
LOC124902955	lncRNA
LOC124902956	lncRNA
LOC124902957	lncRNA
LOC124902958	lncRNA
LOC124902959	lncRNA
LOC124902960	lncRNA
LOC124902961	lncRNA
LOC124902962	lncRNA
LOC124902963	lncRNA
LOC124902964	lncRNA
LOC124902965	lncRNA
LOC124902966	lncRNA
LOC124902967	lncRNA
LOC124902968	lncRNA
LOC124902969	lncRNA
LOC124902970	lncRNA
LOC124902971	lncRNA
LOC124902972	lncRNA
LOC124902973	lncRNA
LOC124902974	lncRNA
LOC124902975	lncRNA
LOC124902976	lncRNA
LOC124902977	lncRNA
LOC124902978	lncRNA
LOC124902979	lncRNA
LOC124902980	lncRNA
LOC124902981	lncRNA
LOC124902982	lncRNA
LOC124902983	lncRNA
LOC124902984	lncRNA
LOC124902985	lncRNA
LOC124902986	lncRNA
LOC124902987	lncRNA
LOC124902988	lncRNA
LOC124902989	lncRNA
LOC124902990	lncRNA
LOC124902991	lncRNA
LOC124902992	lncRNA
LOC124902993	lncRNA
LOC124902994	lncRNA
LOC124902996	lncRNA
LOC124902997	lncRNA
LOC124902998	lncRNA
LOC124902999	lncRNA
LOC124903000	lncRNA
LOC124903001	lncRNA
LOC124903002	lncRNA
LOC124903003	lncRNA
LOC124903005	lncRNA
LOC124903006	lncRNA
LOC124903007	lncRNA
LOC124903008	lncRNA
LOC124903009	lncRNA
LOC124903010	lncRNA
LOC124903011	lncRNA
LOC124903012	lncRNA
LOC124903013	lncRNA
LOC124903014	lncRNA
LOC124903015	lncRNA
LOC124903016	lncRNA
LOC124903017	lncRNA
LOC124903018	lncRNA
LOC124903019	lncRNA
LOC124903020	lncRNA
LOC124903021	lncRNA
LOC124903022	lncRNA
LOC124903023	lncRNA
LOC124903024	lncRNA
LOC124903025	lncRNA
LOC124903026	lncRNA
LOC124903027	lncRNA
LOC124903028	lncRNA
LOC124903029	lncRNA
LOC124903030	lncRNA
LOC124903031	lncRNA
LOC124903032	lncRNA
LOC124903033	lncRNA
LOC124903034	lncRNA
LOC124903035	lncRNA
LOC124903036	lncRNA
LOC124903037	lncRNA
LOC124903038	lncRNA
LOC124903039	lncRNA
LOC124903040	lncRNA
LOC124903041	lncRNA
LOC124903042	lncRNA
LOC124903043	lncRNA
LOC124903044	lncRNA
LOC124903045	lncRNA
LOC124903046	lncRNA
LOC124903047	lncRNA
LOC124903048	lncRNA
LOC124903049	lncRNA
LOC124903050	lncRNA
LOC124903051	lncRNA
LOC124903052	lncRNA
LOC124903053	lncRNA
LOC124903054	lncRNA
LOC124903055	lncRNA
LOC124903056	lncRNA
LOC124903057	lncRNA
LOC124903058	lncRNA
LOC124903059	lncRNA
LOC124903060	lncRNA
LOC124903062	lncRNA
LOC124903063	lncRNA
LOC124903064	lncRNA
LOC124903065	lncRNA
LOC124903066	lncRNA
LOC124903068	lncRNA
LOC124903069	lncRNA
LOC124903070	lncRNA
LOC124903071	lncRNA
LOC124903072	lncRNA
LOC124903073	lncRNA
LOC124903074	lncRNA
LOC124903075	lncRNA
LOC124903076	lncRNA
LOC124903077	lncRNA
LOC124903078	lncRNA
LOC124903079	lncRNA
LOC124903080	lncRNA
LOC124903081	lncRNA
LOC124903082	lncRNA
LOC124903083	lncRNA
LOC124903084	lncRNA
LOC124903085	lncRNA
LOC124903086	lncRNA
LOC124903087	lncRNA
LOC124903088	lncRNA
LOC124903128	lncRNA
LOC124903129	lncRNA
LOC124903131	lncRNA
LOC124903132	lncRNA
LOC124903133	lncRNA
LOC124903134	lncRNA
LOC124903135	lncRNA
LOC124903136	lncRNA
LOC124903137	lncRNA
LOC124903138	lncRNA
LOC124903139	lncRNA
LOC124903140	lncRNA
LOC124903141	lncRNA
LOC124903142	lncRNA
LOC124903143	lncRNA
LOC124903144	lncRNA
LOC124903145	lncRNA
LOC124903146	lncRNA
LOC124903147	lncRNA
LOC124903148	lncRNA
LOC124903149	lncRNA
LOC124903150	lncRNA
LOC124903152	lncRNA
LOC124903153	lncRNA
LOC124903154	lncRNA
LOC124903155	lncRNA
LOC124903156	lncRNA
LOC124903157	lncRNA
LOC124903158	lncRNA
LOC124903159	lncRNA
LOC124903160	lncRNA
LOC124903161	lncRNA
LOC124903163	lncRNA
LOC124903165	lncRNA
LOC124903166	lncRNA
LOC124903167	lncRNA
LOC124903168	lncRNA
LOC124903169	lncRNA
LOC124903170	lncRNA
LOC124903171	lncRNA
LOC124903172	lncRNA
LOC124903174	lncRNA
LOC124903175	lncRNA
LOC124903176	lncRNA
LOC124903177	lncRNA
LOC124903178	lncRNA
LOC124903179	lncRNA
LOC124903180	lncRNA
LOC124903181	lncRNA
LOC124903182	lncRNA
LOC124903183	lncRNA
LOC124903184	lncRNA
LOC124903186	lncRNA
LOC124903187	lncRNA
LOC124903188	lncRNA
LOC124903189	lncRNA
LOC124903190	lncRNA
LOC124903191	lncRNA
LOC124903192	lncRNA
LOC124903193	lncRNA
LOC124903194	lncRNA
LOC124903195	lncRNA
LOC124903196	lncRNA
LOC124903197	lncRNA
LOC124903198	lncRNA
LOC124903199	lncRNA
LOC124903200	lncRNA
LOC124903201	lncRNA
LOC124903202	lncRNA
LOC124903203	lncRNA
LOC124903204	lncRNA
LOC124903205	lncRNA
LOC124903207	lncRNA
LOC124903208	lncRNA
LOC124903209	lncRNA
LOC124903210	lncRNA
LOC124903212	lncRNA
LOC124903213	lncRNA
LOC124903214	lncRNA
LOC124903215	lncRNA
LOC124903216	lncRNA
LOC124903218	lncRNA
LOC124903220	lncRNA
LOC124903221	lncRNA
LOC124903222	lncRNA
LOC124903224	lncRNA
LOC124903225	lncRNA
LOC124903226	lncRNA
LOC124903227	lncRNA
LOC124903228	lncRNA
LOC124903231	lncRNA
LOC124903232	lncRNA
LOC124903234	lncRNA
LOC124903235	lncRNA
LOC124903236	lncRNA
LOC124903237	lncRNA
LOC124903238	lncRNA
LOC124903239	lncRNA
LOC124903240	lncRNA
LOC124903241	lncRNA
LOC124903242	lncRNA
LOC124903243	lncRNA
LOC124903244	lncRNA
LOC124903245	lncRNA
LOC124903246	lncRNA
LOC124903247	lncRNA
LOC124903249	lncRNA
LOC124903250	lncRNA
LOC124903251	lncRNA
LOC124903252	lncRNA
LOC124903253	lncRNA
LOC124903277	lncRNA
LOC124903278	lncRNA
LOC124903279	lncRNA
LOC124903280	lncRNA
LOC124903281	lncRNA
LOC124903282	lncRNA
LOC124903283	lncRNA
LOC124903284	lncRNA
LOC124903285	lncRNA
LOC124903286	lncRNA
LOC124903287	lncRNA
LOC124903288	lncRNA
LOC124903289	lncRNA
LOC124903290	lncRNA
LOC124903291	lncRNA
LOC124903292	lncRNA
LOC124903293	lncRNA
LOC124903294	lncRNA
LOC124903295	lncRNA
LOC124903296	lncRNA
LOC124903297	lncRNA
LOC124903298	lncRNA
LOC124903299	lncRNA
LOC124903300	lncRNA
LOC124903301	lncRNA
LOC124903302	lncRNA
LOC124903303	lncRNA
LOC124903304	lncRNA
LOC124903305	lncRNA
LOC124903306	lncRNA
LOC124903307	lncRNA
LOC124903308	lncRNA
LOC124903309	lncRNA
LOC124903310	lncRNA
LOC124903311	lncRNA
LOC124903312	lncRNA
LOC124903313	lncRNA
LOC124903314	lncRNA
LOC124903315	lncRNA
LOC124903316	lncRNA
LOC124903318	lncRNA
LOC124903320	lncRNA
LOC124903321	lncRNA
LOC124903322	lncRNA
LOC124903323	lncRNA
LOC124903324	lncRNA
LOC124903325	lncRNA
LOC124903326	lncRNA
LOC124903327	lncRNA
LOC124903328	lncRNA
LOC124903329	lncRNA
LOC124903330	lncRNA
LOC124903331	lncRNA
LOC124903332	lncRNA
LOC124903333	lncRNA
LOC124903334	lncRNA
LOC124903335	lncRNA
LOC124903336	lncRNA
LOC124903337	lncRNA
LOC124903338	lncRNA
LOC124903339	lncRNA
LOC124903340	lncRNA
LOC124903341	lncRNA
LOC124903342	lncRNA
LOC124903343	lncRNA
LOC124903344	lncRNA
LOC124903345	lncRNA
LOC124903346	lncRNA
LOC124903347	lncRNA
LOC124903348	lncRNA
LOC124903349	lncRNA
LOC124903350	lncRNA
LOC124903351	lncRNA
LOC124903352	lncRNA
LOC124903353	lncRNA
LOC124903354	lncRNA
LOC124903355	lncRNA
LOC124903356	lncRNA
LOC124903357	lncRNA
LOC124903358	lncRNA
LOC124903359	lncRNA
LOC124903360	lncRNA
LOC124903361	lncRNA
LOC124903362	lncRNA
LOC124903363	lncRNA
LOC124903364	lncRNA
LOC124903365	lncRNA
LOC124903366	lncRNA
LOC124903367	lncRNA
LOC124903368	lncRNA
LOC124903369	lncRNA
LOC124903370	lncRNA
LOC124903371	lncRNA
LOC124903373	lncRNA
LOC124903374	lncRNA
LOC124903375	lncRNA
LOC124903376	lncRNA
LOC124903378	lncRNA
LOC124903379	lncRNA
LOC124903380	lncRNA
LOC124903381	lncRNA
LOC124903382	lncRNA
LOC124903383	lncRNA
LOC124903384	lncRNA
LOC124903385	lncRNA
LOC124903386	lncRNA
LOC124903387	lncRNA
LOC124903388	lncRNA
LOC124903389	lncRNA
LOC124903390	lncRNA
LOC124903392	lncRNA
LOC124903393	lncRNA
LOC124903394	lncRNA
LOC124903395	lncRNA
LOC124903396	lncRNA
LOC124903397	lncRNA
LOC124903398	lncRNA
LOC124903399	lncRNA
LOC124903400	lncRNA
LOC124903402	lncRNA
LOC124903403	lncRNA
LOC124903410	lncRNA
LOC124903411	lncRNA
LOC124903412	lncRNA
LOC124903443	lncRNA
LOC124903445	lncRNA
LOC124903446	lncRNA
LOC124903447	lncRNA
LOC124903448	lncRNA
LOC124903449	lncRNA
LOC124903451	lncRNA
LOC124903453	lncRNA
LOC124903454	lncRNA
LOC124903455	lncRNA
LOC124903456	lncRNA
LOC124903457	lncRNA
LOC124903458	lncRNA
LOC124903459	lncRNA
LOC124903460	lncRNA
LOC124903461	lncRNA
LOC124903462	lncRNA
LOC124903463	lncRNA
LOC124903464	lncRNA
LOC124903465	lncRNA
LOC124903466	lncRNA
LOC124903467	lncRNA
LOC124903468	lncRNA
LOC124903469	lncRNA
LOC124903471	lncRNA
LOC124903472	lncRNA
LOC124903473	lncRNA
LOC124903474	lncRNA
LOC124903475	lncRNA
LOC124903476	lncRNA
LOC124903477	lncRNA
LOC124903478	lncRNA
LOC124903479	lncRNA
LOC124903480	lncRNA
LOC124903481	lncRNA
LOC124903482	lncRNA
LOC124903483	lncRNA
LOC124903484	lncRNA
LOC124903485	lncRNA
LOC124903486	lncRNA
LOC124903487	lncRNA
LOC124903488	lncRNA
LOC124903489	lncRNA
LOC124903490	lncRNA
LOC124903491	lncRNA
LOC124903492	lncRNA
LOC124903493	lncRNA
LOC124903494	lncRNA
LOC124903495	lncRNA
LOC124903497	lncRNA
LOC124903498	lncRNA
LOC124903499	lncRNA
LOC124903500	lncRNA
LOC124903501	lncRNA
LOC124903502	lncRNA
LOC124903503	lncRNA
LOC124903504	lncRNA
LOC124903505	lncRNA
LOC124903506	lncRNA
LOC124903507	lncRNA
LOC124903508	lncRNA
LOC124903509	lncRNA
LOC124903510	lncRNA
LOC124903511	lncRNA
LOC124903512	lncRNA
LOC124903513	lncRNA
LOC124903514	lncRNA
LOC124903515	lncRNA
LOC124903516	lncRNA
LOC124903517	lncRNA
LOC124903518	lncRNA
LOC124903519	lncRNA
LOC124903520	lncRNA
LOC124903521	lncRNA
LOC124903522	lncRNA
LOC124903523	lncRNA
LOC124903524	lncRNA
LOC124903525	lncRNA
LOC124903526	lncRNA
LOC124903527	lncRNA
LOC124903528	lncRNA
LOC124903529	lncRNA
LOC124903530	lncRNA
LOC124903531	lncRNA
LOC124903533	lncRNA
LOC124903534	lncRNA
LOC124903535	lncRNA
LOC124903536	lncRNA
LOC124903537	lncRNA
LOC124903538	lncRNA
LOC124903539	lncRNA
LOC124903540	lncRNA
LOC124903541	lncRNA
LOC124903542	lncRNA
LOC124903543	lncRNA
LOC124903545	lncRNA
LOC124903546	lncRNA
LOC124903547	lncRNA
LOC124903548	lncRNA
LOC124903549	lncRNA
LOC124903550	lncRNA
LOC124903551	lncRNA
LOC124903552	lncRNA
LOC124903554	lncRNA
LOC124903555	lncRNA
LOC124903556	lncRNA
LOC124903557	lncRNA
LOC124903558	lncRNA
LOC124903559	lncRNA
LOC124903560	lncRNA
LOC124903561	lncRNA
LOC124903562	lncRNA
LOC124903563	lncRNA
LOC124903564	lncRNA
LOC124903565	lncRNA
LOC124903567	lncRNA
LOC124903568	lncRNA
LOC124903576	lncRNA
LOC124903577	lncRNA
LOC124903578	lncRNA
LOC124903579	lncRNA
LOC124903580	lncRNA
LOC124903581	lncRNA
LOC124903582	lncRNA
LOC124903584	lncRNA
LOC124903585	lncRNA
LOC124903617	lncRNA
LOC124903618	lncRNA
LOC124903620	lncRNA
LOC124903622	lncRNA
LOC124903623	lncRNA
LOC124903624	lncRNA
LOC124903625	lncRNA
LOC124903626	lncRNA
LOC124903627	lncRNA
LOC124903628	lncRNA
LOC124903629	lncRNA
LOC124903631	lncRNA
LOC124903632	lncRNA
LOC124903633	lncRNA
LOC124903634	lncRNA
LOC124903635	lncRNA
LOC124903636	lncRNA
LOC124903637	lncRNA
LOC124903638	lncRNA
LOC124903640	lncRNA
LOC124903641	lncRNA
LOC124903642	lncRNA
LOC124903643	lncRNA
LOC124903644	lncRNA
LOC124903645	lncRNA
LOC124903646	lncRNA
LOC124903647	lncRNA
LOC124903648	lncRNA
LOC124903649	lncRNA
LOC124903650	lncRNA
LOC124903651	lncRNA
LOC124903652	lncRNA
LOC124903653	lncRNA
LOC124903654	lncRNA
LOC124903655	lncRNA
LOC124903656	lncRNA
LOC124903657	lncRNA
LOC124903658	lncRNA
LOC124903659	lncRNA
LOC124903660	lncRNA
LOC124903662	lncRNA
LOC124903663	lncRNA
LOC124903664	lncRNA
LOC124903665	lncRNA
LOC124903666	lncRNA
LOC124903667	lncRNA
LOC124903668	lncRNA
LOC124903669	lncRNA
LOC124903670	lncRNA
LOC124903672	lncRNA
LOC124903673	lncRNA
LOC124903674	lncRNA
LOC124903675	lncRNA
LOC124903676	lncRNA
LOC124903677	lncRNA
LOC124903678	lncRNA
LOC124903679	lncRNA
LOC124903681	lncRNA
LOC124903683	lncRNA
LOC124903684	lncRNA
LOC124903685	lncRNA
LOC124903686	lncRNA
LOC124903687	lncRNA
LOC124903688	lncRNA
LOC124903689	lncRNA
LOC124903690	lncRNA
LOC124903691	lncRNA
LOC124903692	lncRNA
LOC124903693	lncRNA
LOC124903694	lncRNA
LOC124903695	lncRNA
LOC124903696	lncRNA
LOC124903697	lncRNA
LOC124903699	lncRNA
LOC124903700	lncRNA
LOC124903701	lncRNA
LOC124903702	lncRNA
LOC124903703	lncRNA
LOC124903704	lncRNA
LOC124903705	lncRNA
LOC124903706	lncRNA
LOC124903707	lncRNA
LOC124903708	lncRNA
LOC124903709	lncRNA
LOC124903710	lncRNA
LOC124903711	lncRNA
LOC124903712	lncRNA
LOC124903714	lncRNA
LOC124903715	lncRNA
LOC124903716	lncRNA
LOC124903717	lncRNA
LOC124903718	lncRNA
LOC124903719	lncRNA
LOC124903720	lncRNA
LOC124903721	lncRNA
LOC124903722	lncRNA
LOC124903724	lncRNA
LOC124903726	lncRNA
LOC124903727	lncRNA
LOC124903728	lncRNA
LOC124903729	lncRNA
LOC124903730	lncRNA
LOC124903731	lncRNA
LOC124903732	lncRNA
LOC124903733	lncRNA
LOC124903735	lncRNA
LOC124903736	lncRNA
LOC124903737	lncRNA
LOC124903738	lncRNA
LOC124903739	lncRNA
LOC124903740	lncRNA
LOC124903741	lncRNA
LOC124903742	lncRNA
LOC124903743	lncRNA
LOC124903744	lncRNA
LOC124903745	lncRNA
LOC124903746	lncRNA
LOC124903747	lncRNA
LOC124903748	lncRNA
LOC124903749	lncRNA
LOC124903750	lncRNA
LOC124903751	lncRNA
LOC124903752	lncRNA
LOC124903753	lncRNA
LOC124903755	lncRNA
LOC124903756	lncRNA
LOC124903758	lncRNA
LOC124903760	lncRNA
LOC124903765	lncRNA
LOC124903768	lncRNA
LOC124903769	lncRNA
LOC124903770	lncRNA
LOC124903771	lncRNA
LOC124903772	lncRNA
LOC124903773	lncRNA
LOC124903774	lncRNA
LOC124903775	lncRNA
LOC124903776	lncRNA
LOC124903777	lncRNA
LOC124903778	lncRNA
LOC124903779	lncRNA
LOC124903780	lncRNA
LOC124903814	lncRNA
LOC124903815	lncRNA
LOC124903816	lncRNA
LOC124903817	lncRNA
LOC124903818	lncRNA
LOC124903819	lncRNA
LOC124903820	lncRNA
LOC124903821	lncRNA
LOC124903822	lncRNA
LOC124903823	lncRNA
LOC124903824	lncRNA
LOC124903825	lncRNA
LOC124903826	lncRNA
LOC124903829	lncRNA
LOC124903830	lncRNA
LOC124903831	lncRNA
LOC124903832	lncRNA
LOC124903833	lncRNA
LOC124903834	lncRNA
LOC124903835	lncRNA
LOC124903836	lncRNA
LOC124903838	lncRNA
LOC124903839	lncRNA
LOC124903841	lncRNA
LOC124903842	lncRNA
LOC124903843	lncRNA
LOC124903844	lncRNA
LOC124903845	lncRNA
LOC124903846	lncRNA
LOC124903847	lncRNA
LOC124903848	lncRNA
LOC124903849	lncRNA
LOC124903850	lncRNA
LOC124903851	lncRNA
LOC124903852	lncRNA
LOC124903853	lncRNA
LOC124903854	lncRNA
LOC124903855	lncRNA
LOC124903858	lncRNA
LOC124903859	lncRNA
LOC124903861	lncRNA
LOC124903862	lncRNA
LOC124903863	lncRNA
LOC124903864	lncRNA
LOC124903865	lncRNA
LOC124903866	lncRNA
LOC124903867	lncRNA
LOC124903868	lncRNA
LOC124903869	lncRNA
LOC124903870	lncRNA
